Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
29/07/2022 5:19:45 AM,"955","24.7","50","1020"
29/07/2022 5:24:45 AM,"926","24.7","50","1020"
29/07/2022 5:29:45 AM,"945","24.7","50","1020"
29/07/2022 5:34:45 AM,"940","24.7","50","1020"
29/07/2022 5:39:45 AM,"904","24.7","50","1019"
29/07/2022 5:44:45 AM,"930","24.7","50","1020"
29/07/2022 5:49:45 AM,"921","24.7","50","1020"
29/07/2022 5:54:45 AM,"939","24.7","50","1020"
29/07/2022 5:59:45 AM,"908","24.7","49","1020"
29/07/2022 6:04:45 AM,"926","24.7","50","1020"
29/07/2022 6:09:45 AM,"927","24.7","49","1020"
29/07/2022 6:14:45 AM,"918","24.7","50","1020"
29/07/2022 6:19:45 AM,"896","24.7","49","1020"
29/07/2022 6:24:45 AM,"905","24.7","49","1020"
29/07/2022 6:29:45 AM,"907","24.7","49","1020"
29/07/2022 6:34:45 AM,"940","24.7","49","1020"
29/07/2022 6:39:45 AM,"930","24.7","49","1020"
29/07/2022 6:44:45 AM,"918","24.7","49","1020"
29/07/2022 6:49:45 AM,"927","24.7","49","1020"
29/07/2022 6:54:45 AM,"908","24.7","49","1020"
29/07/2022 6:59:45 AM,"883","24.7","49","1020"
29/07/2022 7:04:45 AM,"936","24.7","49","1020"
29/07/2022 7:09:45 AM,"947","24.7","49","1020"
29/07/2022 7:14:45 AM,"956","24.7","49","1020"
29/07/2022 7:19:45 AM,"981","24.7","49","1020"
29/07/2022 7:24:45 AM,"1033","24.7","49","1020"
29/07/2022 7:29:45 AM,"1046","24.8","49","1020"
29/07/2022 7:34:45 AM,"1037","24.8","49","1020"
29/07/2022 7:39:45 AM,"990","24.7","49","1020"
29/07/2022 7:44:45 AM,"970","24.7","48","1020"
29/07/2022 7:49:45 AM,"958","24.7","48","1020"
29/07/2022 7:54:45 AM,"960","24.7","48","1020"
29/07/2022 7:59:45 AM,"959","24.7","48","1020"
29/07/2022 8:04:45 AM,"805","24.7","47","1020"
29/07/2022 8:09:45 AM,"778","24.6","47","1020"
29/07/2022 8:14:45 AM,"734","24.6","47","1020"
29/07/2022 8:19:45 AM,"735","24.6","47","1020"
29/07/2022 8:24:45 AM,"701","24.6","47","1020"
29/07/2022 8:29:45 AM,"631","24.4","46","1020"
29/07/2022 8:34:45 AM,"634","24.2","46","1020"
29/07/2022 8:39:45 AM,"682","24.3","47","1021"
29/07/2022 8:44:45 AM,"668","24.3","47","1021"
29/07/2022 8:49:45 AM,"640","24.3","46","1021"
29/07/2022 8:54:45 AM,"661","24.4","46","1020"
29/07/2022 8:59:45 AM,"669","24.4","46","1021"
29/07/2022 9:04:45 AM,"692","24.4","46","1021"
29/07/2022 9:09:45 AM,"622","24.4","45","1021"
29/07/2022 9:14:45 AM,"606","24.4","45","1021"
29/07/2022 9:19:45 AM,"579","24.3","45","1021"
29/07/2022 9:24:45 AM,"573","24.4","44","1021"
29/07/2022 9:29:45 AM,"600","24.4","44","1021"
29/07/2022 9:34:45 AM,"558","24.3","44","1021"
29/07/2022 9:39:45 AM,"521","24.3","44","1021"
29/07/2022 9:44:45 AM,"503","24.2","43","1021"
29/07/2022 9:49:45 AM,"508","24.1","43","1021"
29/07/2022 9:54:45 AM,"522","24.1","44","1021"
29/07/2022 9:59:45 AM,"495","24.1","44","1021"
29/07/2022 10:04:45 AM,"474","24.0","44","1021"
29/07/2022 10:09:45 AM,"492","24.0","44","1021"
29/07/2022 10:14:45 AM,"494","24.0","45","1021"
29/07/2022 10:19:45 AM,"477","24.0","44","1021"
29/07/2022 10:24:45 AM,"457","23.9","44","1021"
29/07/2022 10:29:45 AM,"479","23.9","44","1021"
29/07/2022 10:34:45 AM,"489","24.0","44","1021"
29/07/2022 10:39:45 AM,"497","24.0","44","1021"
29/07/2022 10:44:45 AM,"482","23.9","44","1021"
29/07/2022 10:49:45 AM,"489","23.9","44","1021"
29/07/2022 10:54:45 AM,"496","23.9","44","1021"
29/07/2022 10:59:45 AM,"492","24.0","45","1021"
29/07/2022 11:04:45 AM,"489","24.0","44","1021"
29/07/2022 11:09:45 AM,"473","23.9","45","1021"
29/07/2022 11:14:45 AM,"504","23.9","45","1021"
29/07/2022 11:19:45 AM,"502","24.0","45","1021"
29/07/2022 11:24:45 AM,"485","24.0","44","1021"
29/07/2022 11:29:45 AM,"477","23.9","44","1021"
29/07/2022 11:34:45 AM,"463","23.9","44","1021"
29/07/2022 11:39:45 AM,"467","23.9","44","1021"
29/07/2022 11:44:45 AM,"476","23.9","44","1021"
29/07/2022 11:49:45 AM,"463","23.9","43","1021"
29/07/2022 11:54:45 AM,"456","23.9","43","1021"
29/07/2022 11:59:45 AM,"449","23.9","43","1021"
29/07/2022 12:04:45 PM,"434","23.9","43","1021"
29/07/2022 12:09:45 PM,"453","23.9","43","1021"
29/07/2022 12:14:45 PM,"454","23.9","43","1021"
29/07/2022 12:19:45 PM,"445","23.9","43","1021"
29/07/2022 12:24:45 PM,"434","23.9","42","1021"
29/07/2022 12:29:45 PM,"441","23.9","42","1021"
29/07/2022 12:34:45 PM,"441","23.9","42","1021"
29/07/2022 12:39:45 PM,"457","23.8","42","1021"
29/07/2022 12:44:45 PM,"458","23.9","42","1021"
29/07/2022 12:49:45 PM,"457","23.9","41","1021"
29/07/2022 12:54:45 PM,"453","23.8","42","1021"
29/07/2022 12:59:45 PM,"461","23.9","42","1021"
29/07/2022 1:04:45 PM,"431","23.9","41","1021"
29/07/2022 1:09:45 PM,"443","23.8","41","1021"
29/07/2022 1:14:45 PM,"448","23.8","41","1021"
29/07/2022 1:19:45 PM,"438","23.8","41","1021"
29/07/2022 1:24:45 PM,"456","23.8","41","1021"
29/07/2022 1:29:45 PM,"496","23.8","41","1021"
29/07/2022 1:34:45 PM,"487","23.8","42","1021"
29/07/2022 1:39:45 PM,"522","23.8","42","1021"
29/07/2022 1:44:45 PM,"537","23.8","42","1021"
29/07/2022 1:49:45 PM,"526","23.9","42","1021"
29/07/2022 1:54:45 PM,"523","23.8","42","1021"
29/07/2022 1:59:45 PM,"542","23.9","42","1021"
29/07/2022 2:04:45 PM,"501","23.9","42","1021"
29/07/2022 2:09:45 PM,"488","23.9","42","1021"
29/07/2022 2:14:45 PM,"454","23.9","42","1021"
29/07/2022 2:19:45 PM,"493","23.9","42","1021"
29/07/2022 2:24:45 PM,"483","23.9","42","1021"
29/07/2022 2:29:45 PM,"480","23.9","42","1021"
29/07/2022 2:34:45 PM,"469","23.9","42","1021"
29/07/2022 2:39:45 PM,"459","23.9","42","1021"
29/07/2022 2:44:45 PM,"450","23.9","42","1021"
29/07/2022 2:49:45 PM,"466","23.9","42","1022"
29/07/2022 2:54:45 PM,"480","23.9","42","1021"
29/07/2022 2:59:45 PM,"466","23.9","42","1021"
29/07/2022 3:04:45 PM,"459","23.9","42","1021"
29/07/2022 3:09:45 PM,"447","23.9","41","1021"
29/07/2022 3:14:45 PM,"444","24.0","41","1021"
29/07/2022 3:19:45 PM,"449","23.9","41","1021"
29/07/2022 3:24:45 PM,"445","23.9","41","1021"
29/07/2022 3:29:45 PM,"481","23.9","42","1021"
29/07/2022 3:34:45 PM,"516","23.9","42","1021"
29/07/2022 3:39:45 PM,"549","23.9","42","1021"
29/07/2022 3:44:45 PM,"549","23.9","42","1021"
29/07/2022 3:49:45 PM,"594","23.9","42","1021"
29/07/2022 3:54:45 PM,"545","23.9","42","1021"
29/07/2022 3:59:45 PM,"488","23.8","42","1022"
29/07/2022 4:04:45 PM,"512","23.9","42","1021"
29/07/2022 4:09:45 PM,"485","23.9","42","1022"
29/07/2022 4:14:45 PM,"497","23.9","42","1021"
29/07/2022 4:19:45 PM,"471","23.8","42","1022"
29/07/2022 4:24:45 PM,"477","23.9","42","1021"
29/07/2022 4:29:45 PM,"444","24.0","42","1021"
29/07/2022 4:34:45 PM,"444","24.0","42","1021"
29/07/2022 4:39:45 PM,"462","24.0","42","1021"
29/07/2022 4:44:45 PM,"441","24.1","41","1021"
29/07/2022 4:49:45 PM,"451","24.0","41","1021"
29/07/2022 4:54:45 PM,"451","24.1","41","1021"
29/07/2022 4:59:45 PM,"467","24.1","41","1021"
29/07/2022 5:04:45 PM,"479","24.2","41","1021"
29/07/2022 5:09:45 PM,"475","24.3","41","1021"
29/07/2022 5:14:45 PM,"469","24.3","41","1021"
29/07/2022 5:19:45 PM,"481","24.3","41","1021"
29/07/2022 5:24:45 PM,"475","24.4","41","1021"
29/07/2022 5:29:45 PM,"474","24.4","41","1021"
29/07/2022 5:34:45 PM,"483","24.4","41","1021"
29/07/2022 5:39:45 PM,"460","24.4","41","1021"
29/07/2022 5:44:45 PM,"451","24.5","41","1021"
29/07/2022 5:49:45 PM,"464","24.6","41","1021"
29/07/2022 5:54:45 PM,"465","24.6","40","1021"
29/07/2022 5:59:45 PM,"447","24.6","40","1021"
29/07/2022 6:04:45 PM,"426","24.7","40","1021"
29/07/2022 6:09:45 PM,"429","24.7","40","1021"
29/07/2022 6:14:45 PM,"434","24.7","40","1021"
29/07/2022 6:19:45 PM,"421","24.8","40","1021"
29/07/2022 6:24:45 PM,"434","24.8","39","1021"
29/07/2022 6:29:45 PM,"431","24.8","39","1021"
29/07/2022 6:34:45 PM,"428","24.9","39","1021"
29/07/2022 6:39:45 PM,"444","24.9","39","1021"
29/07/2022 6:44:45 PM,"431","24.9","40","1021"
29/07/2022 6:49:45 PM,"429","25.0","39","1021"
29/07/2022 6:54:45 PM,"438","25.0","39","1021"
29/07/2022 6:59:45 PM,"440","25.0","39","1021"
29/07/2022 7:04:45 PM,"420","25.1","39","1021"
29/07/2022 7:09:45 PM,"424","25.1","39","1021"
29/07/2022 7:14:45 PM,"425","25.1","39","1021"
29/07/2022 7:19:45 PM,"425","25.1","39","1021"
29/07/2022 7:24:45 PM,"416","25.1","39","1021"
29/07/2022 7:29:45 PM,"436","25.1","39","1021"
29/07/2022 7:34:45 PM,"427","25.1","39","1021"
29/07/2022 7:39:45 PM,"425","25.1","39","1021"
29/07/2022 7:44:45 PM,"435","25.1","39","1021"
29/07/2022 7:49:45 PM,"435","25.0","39","1021"
29/07/2022 7:54:45 PM,"426","25.0","39","1021"
29/07/2022 7:59:45 PM,"452","25.1","39","1021"
29/07/2022 8:04:45 PM,"464","25.0","39","1021"
29/07/2022 8:09:45 PM,"456","25.0","39","1021"
29/07/2022 8:14:45 PM,"509","25.0","39","1021"
29/07/2022 8:19:45 PM,"535","25.0","40","1021"
29/07/2022 8:24:45 PM,"574","25.0","40","1021"
29/07/2022 8:29:45 PM,"591","24.9","40","1021"
29/07/2022 8:34:45 PM,"580","24.9","41","1021"
29/07/2022 8:39:45 PM,"540","24.7","41","1021"
29/07/2022 8:44:45 PM,"553","24.7","41","1021"
29/07/2022 8:49:45 PM,"558","24.6","41","1021"
29/07/2022 8:54:45 PM,"550","24.5","42","1021"
29/07/2022 8:59:45 PM,"540","24.5","42","1021"
29/07/2022 9:04:45 PM,"523","24.4","42","1021"
29/07/2022 9:09:45 PM,"534","24.4","41","1021"
29/07/2022 9:14:45 PM,"513","24.4","41","1021"
29/07/2022 9:19:45 PM,"514","24.3","41","1021"
29/07/2022 9:24:45 PM,"499","24.2","42","1021"
29/07/2022 9:29:45 PM,"515","24.2","42","1021"
29/07/2022 9:34:45 PM,"510","24.2","42","1021"
29/07/2022 9:39:45 PM,"511","24.1","42","1021"
29/07/2022 9:44:45 PM,"523","24.2","42","1021"
29/07/2022 9:49:45 PM,"533","24.2","42","1021"
29/07/2022 9:54:45 PM,"516","24.1","42","1021"
29/07/2022 9:59:45 PM,"528","24.1","42","1021"
29/07/2022 10:04:45 PM,"528","24.0","42","1021"
29/07/2022 10:09:45 PM,"536","24.0","43","1021"
29/07/2022 10:14:45 PM,"515","24.0","43","1021"
29/07/2022 10:19:45 PM,"522","24.0","43","1021"
29/07/2022 10:24:45 PM,"518","24.0","43","1021"
29/07/2022 10:29:45 PM,"513","24.0","43","1021"
29/07/2022 10:34:45 PM,"530","24.0","43","1021"
29/07/2022 10:39:45 PM,"546","24.0","43","1021"
29/07/2022 10:44:45 PM,"555","24.0","43","1021"
29/07/2022 10:49:45 PM,"578","24.0","44","1021"
29/07/2022 10:54:45 PM,"569","24.0","44","1021"
29/07/2022 10:59:45 PM,"588","24.0","44","1021"
29/07/2022 11:04:45 PM,"589","24.0","44","1021"
29/07/2022 11:09:45 PM,"618","24.0","44","1021"
29/07/2022 11:14:45 PM,"665","24.1","45","1021"
29/07/2022 11:19:45 PM,"720","24.2","46","1021"
29/07/2022 11:24:45 PM,"777","24.3","47","1021"
29/07/2022 11:29:45 PM,"858","24.4","47","1021"
29/07/2022 11:34:45 PM,"995","24.4","47","1021"
29/07/2022 11:39:45 PM,"1078","24.5","47","1021"
29/07/2022 11:44:45 PM,"1132","24.4","47","1021"
29/07/2022 11:49:45 PM,"1154","24.5","47","1021"
29/07/2022 11:54:45 PM,"1170","24.4","47","1021"
29/07/2022 11:59:45 PM,"1189","24.4","47","1021"
30/07/2022 12:04:45 AM,"1218","24.4","47","1021"
30/07/2022 12:09:45 AM,"1241","24.4","47","1021"
30/07/2022 12:14:45 AM,"1313","24.4","47","1021"
30/07/2022 12:19:45 AM,"1302","24.4","47","1021"
30/07/2022 12:24:45 AM,"1317","24.4","47","1021"
30/07/2022 12:29:45 AM,"1362","24.4","47","1021"
30/07/2022 12:34:45 AM,"1363","24.4","47","1021"
30/07/2022 12:39:45 AM,"1392","24.4","47","1021"
30/07/2022 12:44:45 AM,"1396","24.4","47","1021"
30/07/2022 12:49:45 AM,"1447","24.5","47","1021"
30/07/2022 12:54:45 AM,"1499","24.5","48","1021"
30/07/2022 12:59:45 AM,"1506","24.5","48","1021"
30/07/2022 1:04:45 AM,"1556","24.5","48","1021"
30/07/2022 1:09:45 AM,"1562","24.5","48","1021"
30/07/2022 1:14:45 AM,"1579","24.5","48","1021"
30/07/2022 1:19:45 AM,"1620","24.5","48","1021"
30/07/2022 1:24:45 AM,"1608","24.5","48","1021"
30/07/2022 1:29:45 AM,"1599","24.5","48","1021"
30/07/2022 1:34:45 AM,"1609","24.5","48","1021"
30/07/2022 1:39:45 AM,"1619","24.5","48","1021"
30/07/2022 1:44:45 AM,"1600","24.5","48","1021"
30/07/2022 1:49:45 AM,"1620","24.5","48","1021"
30/07/2022 1:54:45 AM,"1673","24.5","49","1021"
30/07/2022 1:59:45 AM,"1676","24.5","49","1021"
30/07/2022 2:04:45 AM,"1655","24.5","49","1021"
30/07/2022 2:09:45 AM,"1662","24.5","49","1021"
30/07/2022 2:14:45 AM,"1645","24.5","49","1021"
30/07/2022 2:19:45 AM,"1662","24.5","49","1021"
30/07/2022 2:24:45 AM,"1638","24.5","49","1021"
30/07/2022 2:29:45 AM,"1625","24.5","49","1021"
30/07/2022 2:34:45 AM,"1645","24.5","49","1021"
30/07/2022 2:39:45 AM,"1642","24.5","49","1021"
30/07/2022 2:44:45 AM,"1615","24.5","49","1021"
30/07/2022 2:49:45 AM,"1518","24.5","49","1021"
30/07/2022 2:54:45 AM,"1509","24.5","49","1021"
30/07/2022 2:59:45 AM,"1535","24.5","49","1021"
30/07/2022 3:04:45 AM,"1468","24.5","49","1021"
30/07/2022 3:09:45 AM,"1372","24.5","48","1021"
30/07/2022 3:14:45 AM,"1344","24.5","48","1021"
30/07/2022 3:19:45 AM,"1343","24.5","48","1021"
30/07/2022 3:24:45 AM,"1318","24.5","48","1021"
30/07/2022 3:29:45 AM,"1298","24.5","48","1021"
30/07/2022 3:34:45 AM,"1301","24.5","48","1021"
30/07/2022 3:39:45 AM,"1364","24.6","49","1021"
30/07/2022 3:44:45 AM,"1303","24.5","48","1021"
30/07/2022 3:49:45 AM,"1228","24.5","48","1021"
30/07/2022 3:54:45 AM,"1238","24.6","48","1021"
30/07/2022 3:59:45 AM,"1252","24.5","48","1021"
30/07/2022 4:04:45 AM,"1316","24.6","49","1021"
30/07/2022 4:09:45 AM,"1269","24.5","49","1021"
30/07/2022 4:14:45 AM,"1282","24.5","49","1021"
30/07/2022 4:19:45 AM,"1326","24.5","49","1021"
30/07/2022 4:24:45 AM,"1279","24.5","49","1021"
30/07/2022 4:29:45 AM,"1286","24.5","49","1021"
30/07/2022 4:34:45 AM,"1273","24.6","49","1021"
30/07/2022 4:39:45 AM,"1285","24.5","49","1021"
30/07/2022 4:44:45 AM,"1251","24.6","49","1021"
30/07/2022 4:49:45 AM,"1267","24.6","49","1021"
30/07/2022 4:54:45 AM,"1238","24.6","49","1021"
30/07/2022 4:59:45 AM,"1233","24.6","49","1021"
30/07/2022 5:04:45 AM,"1237","24.6","49","1021"
30/07/2022 5:09:45 AM,"1259","24.6","49","1021"
30/07/2022 5:14:45 AM,"1289","24.6","49","1021"
30/07/2022 5:19:45 AM,"1215","24.5","49","1020"
30/07/2022 5:24:45 AM,"1234","24.6","49","1021"
30/07/2022 5:29:45 AM,"1253","24.6","49","1021"
30/07/2022 5:34:45 AM,"1273","24.6","49","1021"
30/07/2022 5:39:45 AM,"1278","24.6","49","1021"
30/07/2022 5:44:45 AM,"1288","24.6","49","1021"
30/07/2022 5:49:45 AM,"1287","24.6","49","1021"
30/07/2022 5:54:45 AM,"1277","24.6","49","1021"
30/07/2022 5:59:45 AM,"1245","24.6","49","1021"
30/07/2022 6:04:45 AM,"1299","24.5","49","1021"
30/07/2022 6:09:45 AM,"1279","24.6","49","1021"
30/07/2022 6:14:45 AM,"1265","24.6","49","1021"
30/07/2022 6:19:45 AM,"1228","24.6","49","1021"
30/07/2022 6:24:45 AM,"1228","24.6","49","1021"
30/07/2022 6:29:45 AM,"1235","24.6","49","1021"
30/07/2022 6:34:45 AM,"1201","24.6","49","1021"
30/07/2022 6:39:45 AM,"1239","24.6","49","1021"
30/07/2022 6:44:45 AM,"1213","24.6","49","1021"
30/07/2022 6:49:45 AM,"1256","24.6","49","1021"
30/07/2022 6:54:45 AM,"1221","24.6","49","1021"
30/07/2022 6:59:45 AM,"1247","24.6","49","1021"
30/07/2022 7:04:45 AM,"1226","24.6","49","1021"
30/07/2022 7:09:45 AM,"1223","24.6","49","1021"
30/07/2022 7:14:45 AM,"1187","24.6","49","1021"
30/07/2022 7:19:45 AM,"1211","24.6","49","1021"
30/07/2022 7:24:45 AM,"1185","24.6","49","1021"
30/07/2022 7:29:45 AM,"1204","24.6","49","1021"
30/07/2022 7:34:45 AM,"1196","24.6","49","1020"
30/07/2022 7:39:45 AM,"1215","24.6","49","1021"
30/07/2022 7:44:45 AM,"1208","24.6","49","1020"
30/07/2022 7:49:45 AM,"1191","24.6","49","1020"
30/07/2022 7:54:45 AM,"1255","24.6","49","1021"
30/07/2022 7:59:45 AM,"1241","24.6","49","1020"
30/07/2022 8:04:45 AM,"1281","24.6","49","1021"
30/07/2022 8:09:45 AM,"1335","24.6","50","1021"
30/07/2022 8:14:45 AM,"1363","24.6","50","1021"
30/07/2022 8:19:45 AM,"1417","24.6","50","1021"
30/07/2022 8:24:45 AM,"1446","24.7","50","1021"
30/07/2022 8:29:45 AM,"1489","24.7","50","1021"
30/07/2022 8:34:45 AM,"1541","24.7","50","1021"
30/07/2022 8:39:45 AM,"1551","24.7","51","1021"
30/07/2022 8:44:45 AM,"1584","24.7","51","1021"
30/07/2022 8:49:45 AM,"1609","24.7","51","1021"
30/07/2022 8:54:45 AM,"1174","24.7","49","1021"
30/07/2022 8:59:45 AM,"906","24.5","49","1021"
30/07/2022 9:04:45 AM,"805","24.4","48","1021"
30/07/2022 9:09:45 AM,"752","24.4","48","1021"
30/07/2022 9:14:45 AM,"683","24.4","48","1021"
30/07/2022 9:19:45 AM,"690","24.4","48","1021"
30/07/2022 9:24:45 AM,"655","24.2","48","1021"
30/07/2022 9:29:45 AM,"653","24.2","48","1021"
30/07/2022 9:34:45 AM,"636","24.1","48","1021"
30/07/2022 9:39:45 AM,"640","24.1","48","1021"
30/07/2022 9:44:45 AM,"632","24.1","47","1021"
30/07/2022 9:49:45 AM,"653","24.0","48","1021"
30/07/2022 9:54:45 AM,"663","24.0","48","1021"
30/07/2022 9:59:45 AM,"692","24.1","48","1021"
30/07/2022 10:04:45 AM,"695","24.1","48","1021"
30/07/2022 10:09:45 AM,"713","24.2","48","1021"
30/07/2022 10:14:45 AM,"656","24.1","48","1021"
30/07/2022 10:19:45 AM,"699","24.1","48","1021"
30/07/2022 10:24:45 AM,"779","24.2","48","1020"
30/07/2022 10:29:45 AM,"748","24.2","47","1020"
30/07/2022 10:34:45 AM,"681","24.2","47","1020"
30/07/2022 10:39:45 AM,"680","24.2","47","1020"
30/07/2022 10:44:45 AM,"708","24.3","47","1020"
30/07/2022 10:49:45 AM,"721","24.3","48","1020"
30/07/2022 10:54:45 AM,"774","24.4","48","1020"
30/07/2022 10:59:45 AM,"816","24.5","48","1020"
30/07/2022 11:04:45 AM,"841","24.5","48","1020"
30/07/2022 11:09:45 AM,"789","24.5","48","1020"
30/07/2022 11:14:45 AM,"767","24.4","48","1020"
30/07/2022 11:19:45 AM,"743","24.4","48","1020"
30/07/2022 11:24:45 AM,"756","24.4","48","1020"
30/07/2022 11:29:45 AM,"751","24.4","47","1020"
30/07/2022 11:34:45 AM,"787","24.5","48","1020"
30/07/2022 11:39:45 AM,"709","24.5","46","1020"
30/07/2022 11:44:45 AM,"680","24.4","46","1020"
30/07/2022 11:49:45 AM,"673","24.3","46","1020"
30/07/2022 11:54:45 AM,"675","24.4","46","1020"
30/07/2022 11:59:45 AM,"684","24.5","45","1020"
30/07/2022 12:04:45 PM,"667","24.5","45","1020"
30/07/2022 12:09:45 PM,"672","24.5","45","1020"
30/07/2022 12:14:45 PM,"601","24.5","44","1020"
30/07/2022 12:19:45 PM,"569","24.4","44","1020"
30/07/2022 12:24:45 PM,"636","24.4","44","1020"
30/07/2022 12:29:45 PM,"665","24.5","45","1020"
30/07/2022 12:34:45 PM,"598","24.5","44","1020"
30/07/2022 12:39:45 PM,"556","24.5","44","1020"
30/07/2022 12:44:45 PM,"543","24.4","44","1020"
30/07/2022 12:49:45 PM,"541","24.4","44","1020"
30/07/2022 12:54:45 PM,"560","24.4","44","1020"
30/07/2022 12:59:45 PM,"546","24.4","43","1020"
30/07/2022 1:04:45 PM,"549","24.4","44","1020"
30/07/2022 1:09:45 PM,"548","24.4","43","1020"
30/07/2022 1:14:45 PM,"554","24.4","43","1020"
30/07/2022 1:19:45 PM,"511","24.4","44","1020"
30/07/2022 1:24:45 PM,"520","24.3","44","1020"
30/07/2022 1:29:45 PM,"513","24.4","44","1020"
30/07/2022 1:34:45 PM,"527","24.4","44","1020"
30/07/2022 1:39:45 PM,"496","24.3","43","1020"
30/07/2022 1:44:45 PM,"472","24.3","43","1020"
30/07/2022 1:49:45 PM,"498","24.3","44","1020"
30/07/2022 1:54:45 PM,"478","24.3","43","1020"
30/07/2022 1:59:45 PM,"485","24.3","44","1019"
30/07/2022 2:04:45 PM,"488","24.3","43","1019"
30/07/2022 2:09:45 PM,"490","24.3","43","1020"
30/07/2022 2:14:45 PM,"476","24.3","43","1020"
30/07/2022 2:19:45 PM,"448","24.2","43","1019"
30/07/2022 2:24:45 PM,"469","24.2","43","1019"
30/07/2022 2:29:45 PM,"451","24.2","42","1019"
30/07/2022 2:34:45 PM,"444","24.2","43","1019"
30/07/2022 2:39:45 PM,"456","24.2","43","1019"
30/07/2022 2:44:45 PM,"445","24.2","43","1020"
30/07/2022 2:49:45 PM,"442","24.2","42","1019"
30/07/2022 2:54:45 PM,"463","24.3","42","1020"
30/07/2022 2:59:45 PM,"447","24.3","42","1020"
30/07/2022 3:04:45 PM,"448","24.2","42","1019"
30/07/2022 3:09:45 PM,"456","24.3","43","1020"
30/07/2022 3:14:45 PM,"473","24.3","43","1019"
30/07/2022 3:19:45 PM,"464","24.3","42","1020"
30/07/2022 3:24:45 PM,"459","24.3","42","1020"
30/07/2022 3:29:45 PM,"466","24.3","42","1020"
30/07/2022 3:34:45 PM,"457","24.4","43","1019"
30/07/2022 3:39:45 PM,"455","24.3","42","1019"
30/07/2022 3:44:45 PM,"444","24.3","41","1019"
30/07/2022 3:49:45 PM,"443","24.3","41","1019"
30/07/2022 3:54:45 PM,"443","24.4","42","1019"
30/07/2022 3:59:45 PM,"463","24.4","40","1019"
30/07/2022 4:04:45 PM,"448","24.3","40","1019"
30/07/2022 4:09:45 PM,"450","24.3","41","1020"
30/07/2022 4:14:45 PM,"453","24.4","40","1019"
30/07/2022 4:19:45 PM,"449","24.4","41","1019"
30/07/2022 4:24:45 PM,"441","24.4","41","1019"
30/07/2022 4:29:45 PM,"461","24.4","41","1019"
30/07/2022 4:34:45 PM,"470","24.4","41","1019"
30/07/2022 4:39:45 PM,"463","24.6","41","1019"
30/07/2022 4:44:45 PM,"459","24.7","42","1019"
30/07/2022 4:49:45 PM,"449","24.7","41","1019"
30/07/2022 4:54:45 PM,"446","24.7","41","1019"
30/07/2022 4:59:45 PM,"451","24.8","41","1019"
30/07/2022 5:04:45 PM,"423","24.8","41","1019"
30/07/2022 5:09:45 PM,"443","24.8","41","1019"
30/07/2022 5:14:45 PM,"433","24.8","40","1019"
30/07/2022 5:19:45 PM,"419","24.8","40","1019"
30/07/2022 5:24:45 PM,"448","24.8","40","1019"
30/07/2022 5:29:45 PM,"434","24.8","40","1019"
30/07/2022 5:34:45 PM,"447","24.9","40","1019"
30/07/2022 5:39:45 PM,"448","24.9","40","1019"
30/07/2022 5:44:45 PM,"430","25.0","40","1018"
30/07/2022 5:49:45 PM,"445","25.0","40","1018"
30/07/2022 5:54:45 PM,"436","25.1","39","1018"
30/07/2022 5:59:45 PM,"425","25.1","40","1018"
30/07/2022 6:04:45 PM,"425","25.1","40","1018"
30/07/2022 6:09:45 PM,"432","25.2","40","1018"
30/07/2022 6:14:45 PM,"433","25.2","40","1018"
30/07/2022 6:19:45 PM,"447","25.3","40","1018"
30/07/2022 6:24:45 PM,"418","25.4","40","1018"
30/07/2022 6:29:45 PM,"423","25.4","40","1018"
30/07/2022 6:34:45 PM,"435","25.4","40","1018"
30/07/2022 6:39:45 PM,"423","25.5","40","1018"
30/07/2022 6:44:45 PM,"434","25.6","40","1018"
30/07/2022 6:49:45 PM,"437","25.6","39","1018"
30/07/2022 6:54:45 PM,"436","25.7","39","1018"
30/07/2022 6:59:45 PM,"429","25.7","39","1018"
30/07/2022 7:04:45 PM,"439","25.8","39","1018"
30/07/2022 7:09:45 PM,"435","25.8","39","1018"
30/07/2022 7:14:45 PM,"423","25.8","39","1018"
30/07/2022 7:19:45 PM,"436","25.9","39","1018"
30/07/2022 7:24:45 PM,"434","25.8","39","1018"
30/07/2022 7:29:45 PM,"426","25.9","39","1018"
30/07/2022 7:34:45 PM,"437","25.9","39","1018"
30/07/2022 7:39:45 PM,"445","25.9","39","1018"
30/07/2022 7:44:45 PM,"437","25.9","39","1018"
30/07/2022 7:49:45 PM,"444","25.9","39","1018"
30/07/2022 7:54:45 PM,"449","25.9","39","1018"
30/07/2022 7:59:45 PM,"436","25.9","39","1018"
30/07/2022 8:04:45 PM,"425","25.9","39","1018"
30/07/2022 8:09:45 PM,"450","25.9","39","1018"
30/07/2022 8:14:45 PM,"467","25.9","39","1018"
30/07/2022 8:19:45 PM,"441","25.8","39","1018"
30/07/2022 8:24:45 PM,"437","25.7","39","1018"
30/07/2022 8:29:45 PM,"427","25.7","39","1018"
